DATE,SYMBOL,DELIV_QTY,DELIV_PER
20260924,544753,800,88.69
20260924,544754,35224,51.37
20260924,544755,105600,100.0
20260924,544756,3599,68.18
20260924,544757,754,77.89
20260924,544758,7775,71.17
20260924,544759,24000,80.0
20260924,544760,1676,58.26
20260924,544761,2925,99.46
20260924,544762,183,100.0
20260924,544763,1508,99.47
20260924,544764,44106,84.4
20260924,544765,24000,100.0
20260924,544766,938,100.0
20260924,544767,6000,100.0
20260924,544768,206000,100.0
20260924,544769,13200,84.62
20260924,544770,22400,73.68
20260924,544771,14000,77.78
20260924,544772,34000,73.91
20260924,544773,49000,59.04
20260924,544774,2000,100.0
20260924,544777,36537,56.93
20260924,544778,4000,66.67
20260924,544779,44800,86.15
20260924,544780,323922,63.18
20260924,544781,436883,51.56
20260924,544782,857149,59.76
20260924,544783,82973,100.0
20260924,544784,2373288,56.43
20260924,544785,5061,100.0
20260924,544786,16020,68.14
20260924,544793,157000,100.0
20260924,544794,99600,55.33
20260924,544795,15368,59.39
20260924,544796,23600,89.39
20260924,544799,111038,97.0
20260924,544800,1600,100.0
20260924,544802,58399,54.18
20260924,544803,40785,76.86
20260924,544804,2400,66.67
20260924,544806,7279,61.75
20260924,544808,163532,61.2
20260924,544809,36000,69.23
20260924,544810,32000,100.0
20260924,544811,68000,85.0
20260924,544812,34000,65.38
20260924,544813,1000,100.0
20260924,544814,18428,58.06
20260924,544821,10935,49.98
20260924,544822,29665,52.22
20260924,544823,72000,100.0
20260924,544825,34742,72.99
20260924,544826,68800,49.14
20260924,544827,2920,92.88
20260924,544829,71348,71.24
20260924,544830,132479,59.81
20260924,544831,5294,88.13
20260924,544832,32400,61.36
20260924,544833,21838,47.26
20260924,544834,16800,77.78
20260924,544835,2000,100.0
20260924,544837,64889,35.82
